Solvent Name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR
DIETHYL ETHER,4.833333333333333,4.833333333333333,0.84375,0.84375,0.47526814893586516,8.4,74.123,64.04299999999999,74.07316494,32,0,0.043708412524692805,-0.3820258357826421,0.3820258357826421,0.043708412524692805,1.2,1.6,1.6,16.471489792223306,10.800690364709848,1.635249239958044,-1.8589755250228044,1.6400163366950407,-1.837381208276838,4.066771354077524,0.16176261138507,1.4056390622295665,2.19060968716425,7.5097750043269365,4.121320343559642,3.822461852836958,3.822461852836958,2.414213562373095,1.9915638315627207,1.9915638315627207,0.7814744144215573,0.7814744144215573,0.408248290463863,0.408248290463863,0.2041241452319315,0.2041241452319315,-0.04,4.960000000000001,3.9600000000000004,3.9600000000000004,32.94762260052625,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,13.847474399381248,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,13.847474399381248,0.0,4.736862953800049,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666666,0.0,1.0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3.9283200000000007,0,1.0428000000000002,22.166999999999994
DIPHENYLETHER,5.578333333333333,5.578333333333333,0.8691666666666668,0.8691666666666668,0.6700363845267112,9.538461538461538,170.21099999999998,160.13099999999997,170.07316494,64,0,0.1269277489093993,-0.45738459774589524,0.45738459774589524,0.1269277489093993,0.5384615384615384,0.9230769230769231,1.3076923076923077,16.480495190988094,10.306353265168235,1.9198513149703766,-2.031129692123288,2.1887613306832687,-1.809828901342967,5.296597590150411,0.4824967262137583,2.2079419864076595,2.1614757505786617,310.81248233699284,8.932875131431278,7.181750982360123,7.181750982360123,6.449489742783179,4.229615495509782,4.229615495509782,2.7281671317862504,2.7281671317862504,1.722112590735371,1.722112590735371,1.1131559826150588,1.1131559826150588,-1.7599999999999993,7.866895638429664,3.7642110484220974,2.089799938442597,77.60204255506788,4.736862953800049,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.0,60.6636706846161,0.0,4.736862953800049,5.578333333333333,0.0,0.0,0.0,0.0,1.7383333333333337,19.516666666666666,0.0,0.0,0.0,0.0,13,0,1,0,0,0,0,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,2.277896575304658,2,3.478900000000001,52.95800000000003
CYCLOHEXANONE,10.463055555555556,10.463055555555556,0.4641203703703707,0.4641203703703707,0.448625540575247,22.571428571428573,98.145,88.06499999999998,98.07316494,40,0,0.13241132759858107,-0.2997179089731855,0.2997179089731855,0.13241132759858107,1.0,1.5714285714285714,1.8571428571428572,16.13789092737583,9.997576300258713,2.054314776810952,-2.0476118583191876,2.116969019379216,-2.0186618665215845,5.783227987090043,-0.11972648791267478,1.6856161633204378,2.2495440947344703,64.10749561002055,5.112884175122364,4.443782196396601,4.443782196396601,3.393846850117352,2.9112309264184786,2.9112309264184786,2.099335306374634,2.099335306374634,1.4112309264184788,1.4112309264184788,0.9461142625940431,0.9461142625940431,-0.33,4.8199250374812594,2.101967961325131,1.298148750019123,43.719652546327126,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.4208216229260096,12.841643245852019,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,32.10410811463005,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,25.683286491704038,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,10.463055555555556,0.0,0.0,0.4641203703703707,0.0,5.23949074074074,0.0,0.0,0.8333333333333334,7,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1.4473325721106343,1,1.5196,28.091999999999985
CYCLOPENTANONE,10.243055555555555,10.243055555555555,0.45370370370370394,0.45370370370370394,0.4296801032840841,22.333333333333332,84.118,76.05399999999999,84.057514876,34,0,0.13241174098098987,-0.2997179056395969,0.2997179056395969,0.13241174098098987,1.1666666666666667,1.6666666666666667,1.8333333333333333,16.138115168672947,10.357493667553983,2.068709157016927,-1.7106114043194847,2.109360468251137,-1.8130186227992746,5.794964874845796,-0.11686212346795587,1.8638263900908159,2.3673518510178746,54.43856189774725,4.405777393935816,3.736675415210053,3.736675415210053,2.893846850117352,2.4112309264184786,2.4112309264184786,1.7457819157813603,1.7457819157813603,1.1612309264184788,1.1612309264184788,0.7693375672974063,0.7693375672974063,-0.33,3.84636684303351,1.4138304835588202,0.5880806897900375,37.35471043193051,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.841643245852019,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,25.683286491704038,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.243055555555555,0.0,0.0,0.45370370370370394,0.0,3.9699074074074074,0.0,0.0,0.8,6,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.90635178227178,1,1.1295,23.47499999999999
DIETHYLAMINE,3.111111111111111,3.111111111111111,1.09375,1.09375,0.5048540523547576,8.4,73.139,62.05099999999999,73.08914935199999,32,0,-0.007751361127527677,-0.317281591027501,0.317281591027501,0.007751361127527677,1.2,1.6,1.6,14.822561186980403,10.668215456361908,1.6233085532050975,-1.8580605257346636,1.4713908795353925,-2.093723642239655,4.273496927632422,0.7624249521774595,1.4056390622295665,2.19060968716425,7.5097750043269365,4.121320343559642,3.914213562373095,3.914213562373095,2.414213562373095,2.1213203435596424,2.1213203435596424,0.9571067811865475,0.9571067811865475,0.4999999999999999,0.4999999999999999,0.24999999999999994,0.24999999999999994,-0.04,4.960000000000001,3.9600000000000004,3.9600000000000004,33.38393955462742,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.08951281182515,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,13.847474399381248,13.08951281182515,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,13.08951281182515,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,0.0,19.16426300338758,0.0,0.0,0.0,0.0,3.111111111111111,0.0,0.0,0.0,0.0,6.388888888888889,0.0,1.0,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,3.9283200000000007,0,0.6157999999999999,24.217699999999994
NITROMETHANE,8.805555555555555,8.805555555555555,0.5,-0.5,0.2895384414919823,6.25,61.040000000000006,58.016000000000005,61.016378336,24,0,0.19399732388258517,-0.26483732574805025,0.26483732574805025,0.19399732388258517,2.0,2.0,2.0,16.62493832663765,11.541636002391892,1.566113779539991,-1.629337270322711,1.3927547095399806,-1.7904921305596295,3.90816958481315,-0.4453435214748646,0.8112781244591328,2.8030394876740514,23.019550008653873,3.5773502691896257,2.263710176427684,2.263710176427684,1.7320508075688772,0.8123619671700687,0.8123619671700687,0.4396839709201038,0.4396839709201038,0.0,0.0,0.0,0.0,-0.6000000000000001,3.4,0.8166666666666667,0.6222222222222218,23.39222675032935,0.0,0.0,7.04767198267719,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,4.923311048817671,0.0,4.923311048817671,0.0,0.0,0.0,0.0,0.0,7.04767198267719,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,11.97098303149486,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,43.14,4.923311048817671,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,8.305555555555555,8.805555555555555,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,4,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0.6941666666666666,0,-0.10710000000000008,12.9184
METHYL METHANOATE,8.95138888888889,8.95138888888889,0.375,0.375,0.3912258247330487,5.25,60.05200000000001,56.02,60.021129368000004,24,0,0.29229926118868244,-0.47122144651324294,0.47122144651324294,0.29229926118868244,2.0,2.25,2.25,16.507215603563868,11.504441992047042,1.4400368443510951,-1.666250135997895,1.3497095476217214,-1.67798453203007,5.3577601396717425,-0.12552598146619626,1.370950594454669,2.2968352619191386,14.0,3.414213562373095,2.393846850117352,2.393846850117352,1.914213562373095,0.8796528112548949,0.8796528112548949,0.33192730526045355,0.33192730526045355,0.09622504486493766,0.09622504486493766,0.0,0.0,-0.53,3.4699999999999998,2.4699999999999993,1.4699999999999982,24.379260471776803,4.736862953800049,0.0,0.0,0.0,6.472220864716464,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,9.53140013787187,6.472220864716464,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.582018405993997,9.53140013787187,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,6.472220864716464,0.0,7.109797541277533,0.0,0.0,4.736862953800049,4.794537184071822,3.861111111111111,0.0,8.95138888888889,0.0,0.0,0.0,0.0,0.0,0.375,1.3125,0.5,4,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2.142724999999999,0,-0.2108000000000001,13.073
NITROETHANE,9.17361111111111,9.17361111111111,0.02777777777777768,-0.375,0.3316647504964367,7.4,75.067,70.027,75.0320284,30,0,0.20064608791858585,-0.26456002874527473,0.26456002874527473,0.20064608791858585,2.0,2.2,2.2,16.627214169054124,10.823738255809301,1.7648852337108183,-1.7347333422600064,1.571620338152812,-1.9187467828938412,4.04498600151704,-0.47520008062198993,1.3787834934861756,2.847378923087672,35.302968908806456,4.284457050376173,2.9708169576142316,2.9708169576142316,2.270055610029662,1.3884829188734962,1.3884829188734962,0.648962255013992,0.648962255013992,0.2581988897471611,0.2581988897471611,0.0,0.0,-0.6000000000000001,4.400000000000001,1.6941176470588244,3.4000000000000026,29.757168864725955,0.0,0.0,0.0,6.544756405912575,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,11.847048248508294,0.0,4.923311048817671,0.0,0.0,0.0,0.0,6.923737199690624,6.544756405912575,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,11.468067454730246,0.0,10.114318268765572,6.923737199690624,0.0,0.0,0.0,0.0,43.14,0.0,10.114318268765572,0.0,11.468067454730246,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,8.79861111111111,9.17361111111111,0.0,0.0,0.0,0.0,1.5277777777777777,0.0,1.0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1.490823529411766,0,0.2829999999999999,17.5354
NITROBENZENE,10.006481481481481,10.006481481481481,0.13657407407407418,-0.41666666666666696,0.4200757446342406,8.88888888888889,123.11099999999998,118.07099999999998,123.0320284,46,0,0.2689216270439583,-0.2583096384435056,0.2689216270439583,0.2583096384435056,1.2222222222222223,1.7777777777777777,2.111111111111111,16.62819856157924,10.320808823128257,1.9804749432820008,-1.8478890798510954,2.0623608540228284,-1.8426537791853226,5.274712075617296,-0.3844379048548909,1.9003726279897948,2.9814546140411315,196.53811204568342,6.69023444431199,4.650461522375813,4.650461522375813,4.304530452640311,2.4994387719430495,2.4994387719430495,1.592658944021836,1.592658944021836,0.9670121108598512,0.9670121108598512,0.5497102281601606,0.5497102281601606,-1.38,5.751233595800525,2.2593342006647616,1.2528322001978998,52.08437884199677,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,18.19910120538483,0.0,12.13273413692322,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,0.0,0.0,40.44615361107362,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,10.114318268765572,0.0,30.33183534230805,0.0,0.0,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,0.0,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,0.0,0.0,9.589814814814815,10.006481481481481,0.13657407407407418,0.0,7.933796296296296,0.0,0.0,0.0,0.0,9,0,3,0,0,0,0,1,0,1,0,0,2,0,3,0,1,0,0,0,0,0,1.4437731954449224,1,1.5947999999999998,33.0964
1-NITROPROPANE,9.40486111111111,9.40486111111111,0.0972222222222221,-0.31944444444444464,0.3683783959320464,8.166666666666666,89.09399999999998,82.038,89.047678464,36,0,0.2031542109616376,-0.2645488497261411,0.2645488497261411,0.2031542109616376,1.8333333333333333,2.3333333333333335,2.3333333333333335,16.627351476952224,10.508368047379328,1.8537963354697609,-1.7974329688871278,1.7207636860410427,-1.9619643398215276,4.176102873198226,-0.4793584081319787,1.3485878960124225,2.831257109931365,44.0,4.99156383156272,3.677923738800779,3.677923738800779,2.770055610029662,1.8884829188734962,1.8884829188734962,1.056341286747133,1.056341286747133,0.4061809835850343,0.4061809835850343,0.18257418583505536,0.18257418583505536,-0.6000000000000001,5.4,2.6272727272727274,3.4000000000000012,36.12211097912257,0.0,0.0,0.0,6.544756405912575,0.0,0.0,10.114318268765572,0.0,0.0,0.0,6.923737199690624,0.0,11.34413267174368,0.0,4.923311048817671,0.0,0.0,0.0,0.0,13.344558822616634,6.544756405912575,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,11.468067454730246,0.0,10.114318268765572,13.344558822616634,0.0,0.0,0.0,0.0,43.14,0.0,10.114318268765572,0.0,11.468067454730246,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,9.085416666666665,9.40486111111111,0.0,0.0,0.0,0.6319444444444444,1.8777777777777775,0.0,1.0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,2.3645454545454547,0,0.6731,22.152399999999997
ACETOPHENONE,10.64537037037037,10.64537037037037,0.12092592592592633,0.12092592592592633,0.5170467542625542,9.0,120.15099999999995,112.08699999999997,120.057514876,46,0,0.15929849657429365,-0.2945122071568907,0.2945122071568907,0.15929849657429365,1.2222222222222223,1.7777777777777777,2.111111111111111,16.137391260156598,10.154360743614632,1.9227125119501596,-1.8898985040785978,1.969861928411886,-1.8810477519826907,5.933640770576842,0.10129919055383087,1.9003726279897948,2.981454614041131,196.53811204568342,6.69023444431199,5.294999636411993,5.294999636411993,4.304530452640311,2.864807747754891,2.864807747754891,1.9222116216323364,1.9222116216323364,1.1803153331412106,1.1803153331412106,0.672860900963318,0.672860900963318,-1.11,6.016742712294044,2.4437525520871133,1.3892524797182944,54.32280944833394,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,6.923737199690624,5.563451491696996,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,6.923737199690624,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,0.0,0.0,17.28172587545944,30.33183534230805,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,0.0,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,0.0,0.0,0.0,10.64537037037037,0.0,0.7754629629629632,0.12092592592592633,9.226759259259257,0.0,1.5648148148148149,0.0,0.125,9,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1.633714484268901,1,1.8892,36.44650000000001
ETHYL METHANOATE,9.182638888888889,9.182638888888889,0.4305555555555556,0.4305555555555556,0.43656455010269035,6.6,74.07900000000001,68.03099999999999,74.036779432,30,0,0.2925654199437486,-0.46819518164403584,0.46819518164403584,0.2925654199437486,2.0,2.6,2.6,16.516309308338048,10.883385014889067,1.6039718390313007,-1.7943348616310786,1.5491966306511697,-1.803951012140935,5.361538885172828,-0.1276935876884935,1.4056390622295665,2.4017152226171965,21.219280948873624,4.121320343559642,3.1009536313038994,3.1009536313038994,2.414213562373095,1.4671864365723921,1.4671864365723921,0.5515668461264173,0.5515668461264173,0.2347080484106439,0.2347080484106439,0.0680413817439772,0.0680413817439772,-0.53,4.469999999999999,3.4699999999999998,3.469999999999999,30.744202586173408,4.736862953800049,0.0,0.0,0.0,6.472220864716464,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.606881964512918,9.53140013787187,6.472220864716464,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,6.923737199690624,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,0.0,13.079102829229381,0.0,0.0,6.923737199690624,0.0,4.736862953800049,0.0,4.152777777777778,0.0,9.182638888888889,0.0,0.0,0.0,0.0,0.0,2.664583333333333,0.0,0.6666666666666666,5,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,3.102179999999999,0,0.17930000000000001,17.689999999999998
2-NITROPROPANE,9.50462962962963,9.50462962962963,0.33333333333333304,-0.42592592592592626,0.3497752892655054,9.166666666666666,89.094,82.038,89.047678464,36,0,0.20717591219263307,-0.26428222998398154,0.26428222998398154,0.20717591219263307,1.6666666666666667,1.8333333333333333,1.8333333333333333,16.62973311300005,10.437988273604425,1.988217321620082,-1.879665756736437,1.793873200829353,-2.0769865503163234,4.281171602633546,-0.5129291714215798,1.3609640474436813,3.2575861612334887,51.058650025961626,5.1547005383792515,3.84106044561731,3.84106044561731,2.6427344100918364,1.7780477997965236,1.7780477997965236,1.379102158611833,1.379102158611833,0.421637021355784,0.421637021355784,0.0,0.0,-0.6000000000000001,5.4,1.7443072702331963,1.6941176470588244,36.12211097912257,0.0,0.0,0.0,6.041840829147961,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,18.770785448198918,0.0,4.923311048817671,0.0,0.0,0.0,0.0,19.88931522852921,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,10.965151877965631,0.0,10.114318268765572,13.847474399381248,0.0,0.0,0.0,0.0,43.14,6.041840829147961,10.114318268765572,0.0,4.923311048817671,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,9.171296296296298,9.50462962962963,0.0,0.0,-0.42592592592592626,0.0,3.0833333333333335,0.0,1.0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1.569876543209877,0,0.6715,22.130399999999995
BENZONITRILE,8.287592592592592,8.287592592592592,0.7152777777777779,0.7152777777777779,0.4884445703746373,7.875,103.12399999999998,98.08399999999999,103.04219916,38,0,0.09910883682440627,-0.1924370514343749,0.1924370514343749,0.09910883682440627,1.125,1.75,2.125,14.22571969826466,10.2358634039541,1.7903515985795673,-1.795060714022161,1.9249297651362616,-1.6574596063233735,5.267807767357373,1.4855868060426296,1.9034911933164034,3.049388908161901,191.0283370413565,5.819990956308912,4.333964941448087,4.333964941448087,3.931851652578137,2.384290400272939,2.384290400272939,1.4778288026594288,1.4778288026594288,0.9028885132222203,0.9028885132222203,0.5126884518026671,0.5126884518026671,-1.29,4.85903129657228,2.13092991566867,0.8545400393598551,48.18892491536229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,18.19910120538483,12.13273413692322,0.0,11.63267280448927,0.0,0.0,5.261891554738487,0.0,0.0,0.0,0.0,35.89528683400505,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,5.563451491696996,30.33183534230805,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,5.563451491696996,0.0,0.0,12.13273413692322,24.268322518177104,0.0,5.261891554738487,0.0,0.0,0.0,8.287592592592592,0.7152777777777779,0.0,11.163796296296296,0.0,0.0,0.0,0.0,8,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.2942818938795246,1,1.5582799999999999,31.157
"2,6-DIMETHYLPYRIDINE",4.173611111111111,4.173611111111111,1.0879629629629632,1.0879629629629632,0.49138777691763613,9.25,107.15599999999996,98.08399999999997,107.073499288,42,0,0.03753601180441258,-0.25848808574390264,0.25848808574390264,0.03753601180441258,1.125,1.625,1.875,14.680555871435777,10.320865352509173,1.8162133599014259,-1.8965354194430337,1.9318369210367063,-1.8068703965131572,5.071310836919308,1.1227857108132193,1.6423714487439025,3.077660437970554,159.89811391899892,5.983127663125442,5.179264403068835,5.179264403068835,3.7876937002347035,2.6912305313562506,2.6912305313562506,1.9203495763749432,1.9203495763749432,1.0275608641867542,1.0275608641867542,0.6793351513682907,0.6793351513682907,-0.8500000000000001,5.2898601398601395,1.94826211591866,1.0594030875809968,49.38093532923669,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,25.980208536304467,11.387855989696922,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.58695719508175,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.387855989696922,18.19910120538483,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,11.387855989696922,0.0,0.0,32.046575604766076,4.9839785209472085,0.0,0.0,0.0,4.173611111111111,0.0,2.1759259259259265,0.0,5.997685185185185,0.0,3.986111111111111,0.0,0.2857142857142857,8,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1.2882542636247116,1,1.69844,33.71099999999999
PENTANAL,9.56375,9.56375,0.7326388888888888,0.7326388888888888,0.3742788667470001,8.166666666666666,86.13399999999999,76.05399999999999,86.07316494,36,0,0.11949002111110747,-0.3034029096435604,0.3034029096435604,0.11949002111110747,1.6666666666666667,2.3333333333333335,2.5,16.128718093227032,10.272009013458991,1.7448449549570915,-1.7851340810052503,1.8653096085942633,-1.6979530730436916,5.483940233996039,-0.10745102277603202,1.6143308351592656,2.4884037718761123,29.01955000865387,4.82842712474619,4.106918903213131,4.106918903213131,2.914213562373095,2.3510573320459267,2.3510573320459267,1.3088951918547531,1.3088951918547531,0.6755286660229631,0.6755286660229631,0.2874574785652648,0.2874574785652648,-0.33,5.670000000000001,4.67,3.67,38.36054158545974,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,26.186202068468653,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,25.548625391907585,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.56375,0.0,0.0,0.0,0.0,3.8633333333333333,2.0729166666666665,0.0,0.8,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,4.413150000000001,0,1.3755,25.588999999999988
2-OCTANONE,10.40689767573696,10.40689767573696,0.32509542705971306,0.32509542705971306,0.5198882841773269,9.555555555555555,128.21499999999997,112.08699999999997,128.120115132,54,0,0.12933995027687056,-0.30003102349470656,0.30003102349470656,0.12933995027687056,1.2222222222222223,1.8888888888888888,2.3333333333333335,16.137169920162382,10.124004433738373,1.9067284594675444,-1.9319854659029865,2.0133179309178915,-1.878363803531407,5.747923720185079,-0.11663014704017005,1.8005768964064195,2.8288681349096856,72.10749561002055,7.112884175122364,6.443782196396601,6.443782196396601,4.270055610029662,3.7647843170117525,3.7647843170117525,2.512675274902433,2.512675274902433,1.382392158505876,1.382392158505876,0.8007221742419769,0.8007221742419769,-0.33,8.67,5.8003780964797915,7.670000000000001,57.455367928649565,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,45.95158251401129,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,12.841643245852019,19.26246486877803,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,10.40689767573696,0.0,0.0,0.32509542705971306,0.0,5.6016250944822366,3.833048469387755,0.0,0.875,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,5.587697566275533,0,2.5458000000000007,39.440000000000005
